D_w_x_y_z		1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	
D_1_3_4_6	16	9	35	16	15	14	26	37	39	31	13	41	22	6	5	29	45	25	19	30	32	24	40	42	43	44	46	33	28	49	48	23	21	20	18	17	12	2	27	10	3	7	47	1	11	8	38	36	34	4	
D_1_3_4_6	17	39	9	26	14	13	24	45	37	35	33	31	30	29	23	49	3	6	8	15	46	43	41	40	2	38	4	12	7	32	10	25	48	16	21	28	19	18	27	47	1	44	17	20	22	36	11	34	5	42	
D_1_3_4_6	18	23	7	37	9	26	24	32	33	19	18	16	38	29	8	6	45	3	2	41	43	36	44	34	46	31	30	40	39	49	13	48	1	4	10	15	14	12	47	5	42	11	27	17	35	20	21	22	25	28	
D_1_3_4_6	19	7	24	38	16	36	34	42	43	10	23	8	48	33	4	3	2	26	18	19	37	40	32	41	44	45	46	47	39	30	49	15	1	27	5	6	9	21	12	13	14	11	28	17	20	35	22	25	31	29	
D_1_3_4_6	20	1	4	36	8	24	30	23	32	34	38	12	42	10	44	7	2	29	41	40	39	37	45	33	46	47	43	27	49	17	3	48	5	21	19	18	26	16	15	14	13	6	9	11	28	20	22	31	25	35	
D_1_3_4_6	21	1	36	40	27	28	18	17	44	32	42	12	34	7	4	47	2	10	48	33	35	31	30	37	29	41	24	43	21	20	38	16	15	45	11	46	8	6	5	23	19	0	26	25	22	14	13	9	3	39	
D_1_3_4_6	22	11	47	20	34	17	48	36	27	40	12	21	28	42	43	44	5	4	1	10	22	31	30	32	24	35	41	46	33	38	49	25	2	3	18	15	6	29	8	26	45	7	39	13	14	37	16	19	23	9	
D_1_3_4_6	23	22	20	17	11	49	25	28	12	27	1	5	47	46	44	40	29	30	31	32	33	34	35	36	43	42	39	41	38	24	48	2	3	4	6	8	14	10	16	18	19	21	15	37	13	26	9	7	45	23	
D_1_3_4_6	24	35	28	25	22	20	11	31	27	39	21	15	14	13	49	41	47	46	45	5	17	43	44	6	18	40	34	38	3	16	30	42	33	19	48	37	36	0	29	26	23	12	10	9	8	7	4	2	1	32	
D_1_3_4_6	25	25	22	49	31	29	39	21	20	35	16	15	14	13	37	11	41	45	5	6	3	9	44	34	38	32	47	30	46	28	27	26	42	23	17	43	19	40	0	33	48	18	12	10	8	7	4	2	1	36	
D_1_3_4_6	26	9	24	45	41	39	37	35	33	31	29	26	25	19	16	15	49	13	6	14	46	43	42	2	40	3	5	7	30	32	22	27	10	48	17	23	18	28	21	20	12	47	1	44	8	4	36	34	11	38	
D_1_3_4_6	27	37	13	9	26	14	29	30	31	33	35	3	23	24	39	45	8	6	38	46	34	32	40	41	28	43	49	48	2	4	7	10	25	15	16	12	18	19	21	36	11	20	5	42	22	44	27	1	47	17	
D_1_3_4_6	28	26	23	7	37	9	24	32	33	19	18	16	38	29	8	6	3	2	40	30	43	44	45	36	34	46	31	47	42	39	49	14	1	48	4	10	12	15	13	5	11	41	27	17	20	35	21	22	25	28	
D_1_3_4_6	29	2	7	24	48	23	33	34	36	19	18	38	26	30	43	10	8	4	1	42	40	39	37	44	45	46	47	32	41	49	15	27	3	5	21	9	12	16	13	14	6	11	29	17	20	35	22	25	31	28	
D_1_3_4_6	30	1	36	4	8	38	44	18	30	32	12	42	23	46	7	34	2	10	31	29	41	39	27	26	40	24	43	21	37	17	16	15	14	13	45	47	5	3	48	19	0	33	28	25	22	20	11	9	6	35	
D_1_3_4_6	31	1	47	36	12	27	28	40	18	17	44	32	48	42	10	7	4	2	11	33	31	30	34	35	29	41	24	19	43	21	20	16	15	45	46	8	6	5	23	38	0	37	26	25	22	14	13	9	3	39	
D_1_3_4_6	32	11	5	20	48	34	17	36	27	40	12	21	28	41	42	43	44	4	47	1	10	22	31	30	24	33	35	46	32	38	49	25	2	3	18	6	8	29	26	45	7	9	39	14	37	15	16	19	23	13	
D_1_3_4_6	33	25	22	20	17	11	28	35	27	39	49	5	44	46	47	12	38	41	42	36	34	33	43	32	31	29	40	24	48	1	3	4	6	8	14	10	16	18	19	21	15	13	37	26	9	7	30	45	2	23	
D_1_3_4_6	34	35	28	25	22	20	11	31	27	21	39	15	14	13	49	41	47	45	5	17	19	33	32	42	30	46	43	3	16	40	23	34	6	44	38	48	37	0	29	26	18	12	10	9	8	7	4	2	1	36	
D_1_3_4_6	35	25	22	49	35	31	29	26	21	20	39	16	15	14	37	41	3	45	13	6	5	9	43	34	33	32	46	30	11	28	27	42	17	48	23	44	19	40	47	0	36	18	12	10	8	7	4	2	1	38	
D_1_3_4_6	36	9	26	24	46	45	39	37	35	33	31	29	25	19	16	15	49	13	6	14	2	43	41	40	3	38	7	30	28	32	21	10	48	23	17	18	22	27	20	12	47	1	44	8	4	36	5	34	11	42	
D_1_3_4_6	37	13	37	9	26	45	24	29	6	23	8	30	38	31	14	3	16	33	18	32	43	28	46	39	40	41	34	35	49	48	21	19	2	15	12	4	10	7	25	47	1	44	42	11	27	36	17	20	22	5	
D_1_3_4_6	38	26	37	7	9	24	33	34	23	38	19	18	16	29	2	3	10	8	6	4	43	32	47	46	44	39	45	40	30	36	42	49	15	1	48	12	13	14	5	11	41	31	17	20	21	22	35	25	27	28	
D_1_3_4_6	39	24	2	7	23	34	36	19	18	38	12	43	42	44	8	4	1	10	30	32	41	40	39	45	46	37	47	33	49	3	26	5	48	9	21	13	27	16	15	14	28	6	11	17	35	22	25	31	29	20	
D_1_3_4_6	40	1	4	36	8	18	42	44	40	30	12	48	32	7	47	34	2	10	23	39	31	29	27	41	38	24	21	19	17	16	15	14	13	45	46	5	3	43	37	0	33	28	26	25	22	20	11	9	6	35	
D_1_3_4_6	41	1	47	36	11	27	17	40	28	12	10	42	48	7	44	4	2	32	29	30	31	24	34	35	38	43	46	33	41	49	23	3	21	20	19	18	5	15	6	8	25	45	9	39	14	26	37	16	22	13	
D_1_3_4_6	42	27	5	17	11	48	22	21	20	28	12	36	40	41	42	1	43	47	44	29	30	46	31	32	33	34	35	38	24	49	25	2	19	18	3	4	6	10	8	45	7	39	26	37	13	14	15	16	23	9	
D_1_3_4_6	43	20	35	25	22	17	11	31	28	27	39	49	5	47	46	38	41	36	1	34	33	32	42	29	3	4	43	40	48	44	6	21	19	18	8	16	15	14	13	12	10	45	0	30	26	23	9	7	2	37	
D_1_3_4_6	44	28	25	22	20	35	11	49	31	27	39	21	15	14	17	41	45	13	9	5	19	43	44	6	23	16	42	26	3	46	38	30	47	32	33	34	40	37	0	29	48	18	12	10	8	7	4	2	1	36	
D_1_3_4_6	45	25	22	9	21	20	19	39	16	15	14	13	26	37	31	6	5	45	35	29	41	30	32	28	33	34	27	49	23	17	42	43	44	7	3	46	48	40	47	0	36	18	12	11	10	8	4	2	1	38	
D_1_3_4_6	46	9	26	13	14	24	46	45	39	37	35	33	31	29	25	16	49	6	15	12	2	43	41	40	3	38	4	7	30	32	21	10	48	18	23	22	28	20	19	47	1	17	44	8	36	5	34	11	27	42	
D_1_3_4_6	47	45	37	9	26	24	30	23	33	19	18	16	38	14	13	8	7	6	3	29	40	41	43	34	44	32	31	46	39	49	12	48	21	2	4	15	28	10	47	1	5	42	27	17	36	35	20	22	25	11	
D_1_3_4_6	48	37	7	24	26	33	34	23	38	19	18	16	42	29	10	2	3	8	6	4	44	32	47	46	43	45	39	40	30	36	41	49	15	1	48	9	21	12	13	14	5	11	31	17	20	22	35	25	27	28	
D_1_3_4_6	49	24	1	2	23	34	36	18	38	30	12	43	42	44	8	7	4	10	41	40	39	45	37	46	33	47	32	29	49	17	26	3	5	48	21	19	27	16	15	14	13	6	9	11	28	35	22	31	25	20	
D_1_3_4_7	1	6	38	49	48	19	17	16	15	30	11	40	2	8	43	4	46	10	32	47	33	34	42	36	37	44	41	35	28	24	26	1	25	23	3	21	20	18	27	13	12	7	29	45	5	39	14	22	31	9	
D_1_3_4_7	2	40	37	38	41	33	30	25	48	18	16	15	46	49	2	7	4	6	47	13	1	35	34	3	32	42	43	28	26	12	23	44	21	20	8	9	10	11	27	19	45	0	36	31	29	22	17	14	5	39	
D_1_3_4_7	3	37	18	32	38	41	25	4	6	20	47	46	15	35	34	40	42	49	43	27	33	44	30	28	36	24	11	22	21	2	3	5	16	7	8	12	9	1	45	39	23	48	13	14	17	31	19	29	26	10	
D_1_3_4_7	4	4	41	49	21	20	18	32	34	35	23	37	36	42	44	3	47	25	40	43	33	29	28	46	26	38	24	22	2	5	6	7	8	9	12	13	11	15	16	17	19	14	48	10	39	31	30	45	27	1	
D_1_3_4_7	5	29	35	23	22	21	18	32	33	34	13	36	25	9	41	42	5	37	26	40	44	28	27	45	46	47	24	49	20	19	17	1	2	16	15	14	12	11	10	3	4	8	7	43	38	39	48	31	30	6	
D_1_3_4_7	6	29	14	5	22	32	13	20	35	36	24	21	42	23	3	44	45	31	9	28	34	27	39	41	43	33	26	49	19	18	17	16	12	11	10	1	25	2	4	48	47	46	6	38	40	8	37	15	30	7	
D_1_3_4_7	7	45	29	31	14	39	12	23	22	21	13	27	26	9	8	43	44	5	3	1	36	33	30	28	47	42	24	49	48	20	19	2	17	16	7	10	11	46	4	6	41	38	25	37	15	35	34	32	18	40	
D_1_3_4_7	8	39	1	31	45	43	29	28	27	22	17	14	24	10	9	8	11	5	12	42	36	2	34	33	44	3	30	47	7	26	48	23	21	20	46	16	15	13	6	19	41	0	38	37	35	32	25	18	4	40	
D_1_3_4_7	9	31	39	48	43	45	1	19	26	17	27	28	14	2	24	10	8	7	30	44	32	33	34	35	36	20	22	46	16	15	13	12	11	9	6	5	47	3	23	40	42	41	0	37	29	25	21	18	4	38	
D_1_3_4_7	10	30	48	27	26	19	17	16	15	39	12	40	38	43	8	1	7	6	2	46	10	32	47	33	36	35	37	45	31	34	24	49	28	13	18	20	11	23	25	22	14	29	41	42	9	44	5	4	3	21	
D_1_3_4_7	11	38	15	6	48	19	17	16	30	40	11	49	41	4	46	2	10	42	43	37	44	36	35	34	33	32	47	28	24	26	1	3	7	8	12	27	18	13	21	23	25	20	14	39	22	9	31	5	45	29	
D_1_3_4_7	12	37	38	40	30	32	18	33	16	15	48	49	7	6	4	46	47	41	25	42	35	34	43	44	28	27	26	24	11	21	20	2	19	3	13	5	12	8	9	10	1	45	22	23	36	14	17	31	29	39	
D_1_3_4_7	13	25	18	4	41	38	37	20	32	34	15	35	36	49	40	42	6	46	47	12	43	33	44	30	29	28	24	11	22	21	3	5	16	7	8	9	1	2	45	39	26	48	13	14	17	19	31	23	27	10	
D_1_3_4_7	14	4	41	49	23	22	21	18	32	34	35	37	36	42	44	5	3	47	25	26	40	33	29	28	27	46	38	24	20	19	17	2	15	14	13	12	11	6	9	8	7	1	45	43	10	48	16	31	30	39	
D_1_3_4_7	15	22	29	35	23	21	28	18	32	33	34	13	25	37	9	42	5	45	36	26	40	41	44	27	46	47	24	49	20	19	17	1	2	16	3	14	12	11	10	4	7	43	6	38	39	48	15	31	30	8	
D_1_3_4_7	16	45	14	22	29	39	20	13	21	35	36	31	42	5	23	3	44	9	24	34	32	33	28	41	43	30	27	49	25	19	18	17	16	12	11	10	1	26	2	4	47	46	6	38	40	8	37	15	48	7	
D_1_3_4_7	17	31	14	45	39	26	27	13	23	21	9	8	43	44	5	3	22	1	28	29	24	33	42	47	30	36	49	48	20	19	2	17	16	15	12	7	10	11	46	4	6	41	37	38	25	35	34	32	18	40	
D_1_3_4_7	18	1	39	31	45	24	28	29	17	16	14	11	48	9	8	43	10	33	30	34	35	36	42	27	26	44	20	22	21	19	46	15	13	12	7	6	5	47	3	2	23	41	0	38	37	32	25	18	4	40	
D_1_3_4_7	19	31	39	48	30	26	27	1	19	17	43	15	14	2	24	10	8	7	32	33	28	34	35	36	44	38	20	45	46	18	16	13	12	11	9	6	5	47	3	23	40	42	0	37	29	25	22	21	4	41	
D_1_3_4_7	20	48	49	27	26	19	38	17	16	40	12	15	30	43	8	1	7	6	2	46	10	32	33	47	42	35	36	44	31	39	34	37	24	28	11	18	20	13	23	25	22	14	29	41	9	5	45	4	3	21	
D_1_3_4_7	21	37	6	38	49	48	19	17	16	15	30	41	40	10	7	4	46	2	11	42	43	44	35	34	33	32	47	27	24	1	25	3	23	21	20	18	26	8	13	12	28	45	5	14	39	36	22	31	29	9	
D_1_3_4_7	22	38	18	4	37	40	30	32	33	15	49	7	6	46	47	41	25	42	26	35	34	43	44	28	27	24	12	21	20	2	19	3	16	5	13	8	48	11	9	10	1	45	23	36	14	17	31	29	22	39	
D_1_3_4_7	23	49	41	4	37	25	20	18	32	34	35	44	12	46	38	40	47	42	6	36	33	30	43	29	28	24	23	3	5	7	8	9	15	16	11	21	22	31	14	13	48	10	39	19	27	26	45	2	1	17	
D_1_3_4_7	24	21	4	41	37	23	22	18	32	34	35	36	25	5	3	47	27	40	42	44	33	45	29	28	46	38	24	49	11	20	19	2	17	6	15	14	13	12	26	7	10	9	8	1	48	39	16	31	30	43	
D_1_3_4_7	25	22	5	29	35	23	21	28	18	32	33	34	13	25	36	9	42	45	3	40	41	31	44	46	47	27	24	49	20	19	1	17	16	2	14	12	11	4	26	10	48	6	43	38	8	39	37	15	30	7	
D_1_3_4_7	26	45	29	22	39	14	13	23	21	20	31	12	27	36	9	42	5	3	44	28	34	33	32	41	30	43	35	24	49	25	19	17	16	1	11	10	2	26	47	46	4	6	38	40	8	37	15	18	48	7	
D_1_3_4_7	27	39	45	14	31	21	26	27	28	29	13	22	43	9	8	5	3	1	10	33	30	34	42	36	44	24	23	20	17	16	15	12	11	7	46	47	2	48	19	40	41	0	37	35	32	25	18	6	4	38	
D_1_3_4_7	28	39	1	31	48	33	43	30	29	28	45	17	16	14	24	11	9	8	12	42	36	35	34	2	3	47	5	6	7	26	13	44	23	22	20	46	10	15	27	19	41	0	38	37	32	25	21	18	4	40	
D_1_3_4_7	29	30	48	39	26	31	19	17	15	27	12	24	14	43	8	7	1	2	10	47	32	33	40	35	36	45	38	44	34	46	49	28	6	9	11	16	18	13	23	20	37	21	29	22	41	42	25	5	4	3	
D_1_3_4_7	30	48	49	26	19	17	16	15	40	11	10	38	8	1	2	43	46	47	6	7	30	37	31	36	35	34	33	32	42	44	24	28	27	25	23	4	20	18	13	12	3	45	5	9	39	29	14	21	22	41	
D_1_3_4_7	31	40	6	37	38	30	33	19	17	16	15	48	49	41	7	4	46	2	11	42	43	44	35	32	47	27	26	24	23	1	3	8	10	12	25	18	13	20	21	36	14	39	31	9	22	5	45	29	28	34	
D_1_3_4_7	32	37	32	18	4	38	40	15	41	49	7	6	46	47	25	43	26	36	35	44	34	33	30	28	27	42	24	12	22	21	20	2	19	16	3	13	5	11	8	10	9	1	45	23	48	14	17	31	29	39	
D_1_3_4_7	33	4	37	41	25	49	20	18	32	34	35	36	38	42	6	44	3	46	47	40	23	43	33	29	28	24	22	5	7	8	9	11	15	16	12	19	21	31	14	13	48	30	39	10	27	26	45	2	1	17	
D_1_3_4_7	34	21	41	37	23	22	18	32	33	34	35	36	25	42	5	4	3	27	40	44	45	29	28	46	47	38	24	49	11	20	19	2	17	6	15	14	13	12	26	7	10	9	8	1	48	39	16	31	30	43	
D_1_3_4_7	35	22	5	29	9	34	23	21	28	18	32	14	13	25	35	36	42	3	45	33	39	31	41	44	47	27	24	49	20	19	1	17	16	12	11	10	2	26	4	48	46	43	6	38	40	8	37	15	30	7	
D_1_3_4_7	36	29	45	14	39	13	23	22	21	20	31	26	12	27	9	42	5	44	3	41	35	34	33	30	43	47	28	36	24	49	48	1	2	25	11	10	17	19	16	15	37	38	32	40	8	7	6	4	18	46	
D_1_3_4_7	37	45	31	14	39	21	1	29	28	27	26	43	22	17	24	9	5	8	13	10	36	34	33	42	30	6	7	2	44	11	3	20	46	12	16	15	48	47	40	41	0	37	35	32	25	23	19	18	4	38	
D_1_3_4_7	38	39	1	31	48	43	30	29	28	26	45	17	16	14	24	7	10	9	8	36	35	34	33	2	3	47	5	6	12	13	44	23	22	20	46	11	15	27	19	41	42	0	38	37	32	25	21	18	4	40	
D_1_3_4_7	39	30	48	26	31	19	17	15	27	39	12	24	38	43	8	7	1	2	10	47	32	33	40	35	36	45	37	44	34	46	49	28	6	11	14	16	18	13	23	25	20	21	22	29	41	42	9	5	4	3	
D_1_3_4_7	40	49	48	38	19	40	17	16	15	43	11	30	2	8	7	6	46	4	10	1	32	33	34	35	44	37	47	31	42	36	41	24	28	3	12	13	20	18	23	25	26	27	21	39	29	14	9	45	5	22	
D_1_3_4_7	41	40	37	38	41	33	30	25	48	16	15	11	49	19	2	46	7	4	6	1	35	34	3	32	42	43	28	27	12	10	23	44	21	20	18	17	8	13	26	47	45	0	36	31	29	22	14	9	5	39	
D_1_3_4_7	42	37	18	32	38	40	41	25	4	35	15	46	47	6	49	42	43	44	27	36	34	33	30	28	24	12	22	21	20	2	19	3	16	5	13	7	11	8	9	1	45	48	10	23	14	17	31	29	26	39	
D_1_3_4_7	43	4	41	49	20	18	32	34	35	36	37	25	23	42	6	44	3	46	47	40	43	33	29	28	38	24	22	2	5	7	8	9	11	13	14	12	16	19	21	15	17	48	31	39	10	30	27	45	26	1	
D_1_3_4_7	44	21	35	22	18	29	32	33	34	23	36	25	41	42	5	37	38	40	44	28	45	27	26	46	47	24	49	20	1	2	3	4	6	7	8	9	11	10	13	14	15	16	17	19	12	48	39	31	43	30	
D_1_3_4_7	45	9	29	14	5	22	32	13	35	36	18	21	42	44	3	45	23	31	28	24	34	27	39	41	47	33	26	49	20	19	1	17	16	12	11	10	2	25	4	48	46	43	6	38	40	8	37	15	30	7	
D_1_3_4_7	46	45	29	31	14	39	13	23	22	21	20	27	12	26	9	42	44	5	3	1	34	33	43	30	47	28	36	24	49	48	19	2	17	16	11	7	10	46	4	6	8	41	38	25	37	35	15	32	18	40	
D_1_3_4_7	47	39	31	45	17	29	28	27	26	43	22	21	14	24	11	10	9	8	1	5	13	36	34	33	42	30	47	3	6	12	48	44	7	20	16	15	46	19	40	41	0	37	35	32	25	23	18	4	2	38	
D_1_3_4_7	48	48	39	31	26	45	19	17	28	14	13	24	9	8	7	43	1	10	30	44	29	33	27	34	35	36	20	22	46	16	15	12	11	6	5	47	3	2	23	40	42	41	0	37	32	25	21	18	4	38	
D_1_3_4_7	49	30	48	26	19	17	15	27	39	12	40	24	43	1	2	10	46	38	6	7	8	45	36	35	34	33	32	31	37	47	49	28	11	16	18	20	13	23	25	22	14	29	41	42	9	44	5	4	3	21	
D_1_3_5_6	1	49	32	44	48	23	30	33	16	38	29	27	9	8	7	45	1	41	40	37	35	34	43	31	46	47	42	39	24	25	22	21	20	19	18	2	15	4	13	12	5	6	28	3	14	11	26	36	17	10	
D_1_3_5_6	2	45	39	25	48	23	29	30	20	32	33	16	40	27	9	7	44	3	1	41	28	38	36	42	35	43	46	47	24	49	13	21	2	19	18	17	15	14	26	12	6	4	5	8	22	11	37	34	31	10	
D_1_3_5_6	3	45	36	42	9	24	23	27	30	33	48	40	7	44	46	3	1	43	25	41	39	38	35	31	29	28	47	49	14	21	20	19	17	15	8	26	10	12	11	2	4	5	6	22	37	16	34	32	18	13	
D_1_3_5_6	4	36	40	10	45	25	9	35	13	44	23	3	1	29	42	30	28	31	33	24	38	39	41	43	46	47	37	27	49	48	21	20	4	19	5	17	16	26	14	12	11	8	7	2	6	15	34	32	22	18	
D_1_3_5_6	5	17	14	36	10	15	13	40	11	25	35	6	3	42	39	19	28	29	27	24	31	26	33	34	37	30	43	20	23	21	18	16	45	9	8	46	5	4	2	48	41	44	47	0	32	22	12	7	1	38	
D_1_3_5_6	6	10	24	43	36	34	31	28	19	18	17	15	14	13	42	11	2	6	5	12	39	47	37	35	3	33	4	30	29	27	25	48	23	22	40	46	8	16	9	26	20	44	45	0	38	32	21	7	1	41	
D_1_3_5_6	7	5	13	22	34	19	18	17	15	14	26	12	28	10	47	8	37	6	4	2	11	35	38	33	39	43	31	29	24	20	46	48	23	21	40	16	7	3	1	41	44	42	45	0	32	30	27	25	9	36	
D_1_3_5_6	8	2	32	34	22	49	31	21	37	18	17	38	15	14	28	12	11	8	6	5	4	47	26	41	43	44	35	46	39	24	1	3	7	20	19	29	45	9	42	10	40	13	16	36	23	33	48	25	30	27	
D_1_3_5_6	9	22	32	49	21	20	31	18	16	34	26	12	37	41	8	43	5	4	2	47	38	27	39	35	44	46	30	29	28	24	23	1	3	6	7	13	11	25	48	45	42	9	10	36	14	15	33	17	19	40	
D_1_3_5_6	10	32	49	48	30	22	21	33	16	37	41	38	8	7	4	46	1	27	43	39	29	35	34	44	45	31	47	42	24	13	25	23	20	19	18	2	15	5	26	12	6	11	9	3	28	40	14	36	17	10	
D_1_3_5_6	11	49	44	32	29	48	23	30	33	16	38	27	1	45	7	9	47	46	31	43	41	42	36	37	28	39	40	35	34	24	25	2	3	4	6	13	15	12	18	19	20	21	22	14	26	11	10	8	5	17	
D_1_3_5_6	12	27	45	30	48	23	29	20	33	16	25	40	39	9	43	7	44	3	1	41	42	38	36	35	46	28	47	24	49	14	21	19	18	17	15	6	26	13	12	2	4	5	8	22	11	37	34	32	31	10	
D_1_3_5_6	13	36	45	42	9	24	23	30	33	48	40	7	44	46	3	1	25	41	39	38	35	31	47	29	28	27	43	49	14	21	20	19	4	17	16	15	26	8	12	11	10	2	5	6	22	37	34	32	18	13	
D_1_3_5_6	14	36	40	10	13	9	35	42	25	44	45	3	28	23	29	31	33	30	24	38	27	41	43	46	47	37	39	49	48	1	2	4	5	7	8	11	26	15	14	17	19	20	21	16	12	34	18	32	6	22	
D_1_3_5_6	15	17	14	10	42	20	19	15	13	11	25	35	36	6	39	2	40	26	37	43	31	30	29	28	27	34	33	24	23	22	41	18	16	45	9	8	46	5	4	3	48	21	44	47	0	32	12	7	1	38	
D_1_3_5_6	16	10	24	22	31	19	18	17	15	14	13	28	12	34	6	5	36	37	2	42	11	33	35	43	29	26	20	48	23	46	39	16	9	8	47	4	3	1	25	40	45	44	0	38	32	30	27	21	7	41	
D_1_3_5_6	17	37	5	14	19	18	17	15	28	13	12	11	10	8	34	6	26	2	47	22	21	35	33	24	39	40	41	43	46	38	31	49	29	1	3	48	4	20	7	45	44	42	9	16	23	36	25	27	32	30	
D_1_3_5_6	18	32	22	34	6	49	31	21	18	17	37	38	14	39	11	8	5	4	2	47	12	26	28	41	43	44	35	46	24	15	1	3	7	20	19	16	45	9	42	10	40	25	27	36	33	23	48	30	29	13	
D_1_3_5_6	19	32	49	30	22	21	31	18	34	16	37	26	12	38	41	8	7	43	5	4	47	27	42	35	44	46	29	28	39	24	11	23	20	1	2	3	6	13	25	45	9	10	48	14	36	15	17	33	19	40	
D_1_3_5_6	20	38	32	27	21	30	33	16	48	41	49	8	7	44	4	45	46	39	37	35	34	43	31	29	47	42	26	24	23	1	2	5	6	9	11	25	13	12	15	18	19	20	22	14	17	40	10	3	28	36	
D_1_3_5_6	21	44	32	49	48	23	29	30	33	16	35	40	38	9	7	45	1	41	27	39	28	36	42	34	43	31	46	47	24	25	2	3	4	6	12	15	13	18	19	20	22	14	37	26	11	10	8	5	21	17	
D_1_3_5_6	22	27	45	30	36	40	23	20	29	33	48	41	25	9	43	7	44	3	1	39	38	35	46	28	47	42	24	49	14	21	19	18	17	16	15	26	13	12	8	2	4	5	6	22	11	37	34	32	31	10	
D_1_3_5_6	23	9	36	45	29	25	40	10	42	24	44	46	3	48	1	23	33	31	28	30	39	37	38	41	43	47	35	27	49	14	21	20	19	4	17	16	15	26	12	11	8	7	2	5	6	22	34	18	32	13	
D_1_3_5_6	24	40	36	10	23	28	29	35	39	13	11	25	42	3	9	41	27	43	37	44	45	33	31	30	46	47	24	49	48	1	21	20	19	2	18	4	17	16	15	26	14	5	8	7	38	12	34	32	22	6	
D_1_3_5_6	25	17	14	10	42	28	20	19	15	13	11	25	36	6	39	3	2	35	27	37	45	31	30	29	40	34	33	24	48	23	22	43	18	16	12	9	8	46	5	4	26	21	44	47	0	38	32	7	1	41	
D_1_3_5_6	26	10	24	22	46	31	19	18	17	15	14	13	28	12	34	6	5	42	37	2	11	33	35	43	38	29	26	20	48	23	39	16	9	47	7	4	3	1	25	40	45	44	0	36	32	30	27	21	8	41	
D_1_3_5_6	27	34	22	5	14	26	35	21	37	19	18	17	15	13	28	11	8	6	2	47	12	31	38	39	40	41	43	46	33	24	49	10	1	3	48	4	20	7	45	44	42	30	29	16	36	23	25	32	27	9	
D_1_3_5_6	28	22	32	34	6	49	21	31	17	37	14	38	12	41	8	5	4	2	47	26	28	43	35	44	46	30	39	24	1	3	20	19	7	18	16	15	25	11	27	45	9	42	13	40	36	33	23	29	48	10	
D_1_3_5_6	29	32	49	48	22	21	30	31	18	16	34	27	38	37	41	8	7	43	5	4	46	47	26	35	42	44	29	39	24	12	23	20	1	2	6	13	25	11	45	3	9	10	28	36	14	15	33	17	19	40	
D_1_3_5_6	30	49	32	27	21	30	33	16	48	41	38	8	44	4	45	47	9	39	42	37	35	34	43	31	46	29	26	24	23	1	2	5	6	7	11	25	13	12	15	18	19	20	22	14	17	40	10	3	28	36	
D_1_3_5_6	31	32	44	49	23	29	30	33	16	38	48	40	27	9	7	45	1	41	42	36	35	43	31	46	47	28	39	24	25	2	3	4	6	12	26	14	13	17	18	19	20	15	34	37	11	10	8	5	21	22	
D_1_3_5_6	32	27	45	36	23	29	20	30	33	48	42	40	43	7	44	3	1	9	41	39	38	35	31	46	47	28	24	49	25	8	11	12	13	26	15	16	14	17	18	19	21	37	32	10	22	6	5	4	2	34	
D_1_3_5_6	33	40	45	36	9	23	29	33	35	10	24	44	3	1	42	25	43	41	27	39	38	37	46	31	30	47	28	49	14	21	20	19	4	5	17	16	15	26	7	12	11	8	2	6	48	34	18	32	22	13	
D_1_3_5_6	34	40	36	10	42	19	28	29	15	13	25	11	35	3	39	23	34	44	31	37	30	43	27	26	33	24	45	1	2	4	5	7	8	48	9	14	16	17	18	20	41	46	21	47	0	32	22	12	6	38	
D_1_3_5_6	35	10	42	20	19	17	15	14	25	12	11	13	36	6	5	39	3	2	28	37	34	33	40	45	31	30	29	35	24	26	48	23	22	43	18	16	9	8	46	4	27	21	44	47	0	38	32	7	1	41	
D_1_3_5_6	36	10	24	22	46	19	18	17	34	15	14	12	13	47	6	5	4	37	2	11	28	35	29	42	33	38	43	31	20	26	25	48	23	39	16	9	7	3	1	40	44	45	0	36	32	30	27	21	8	41	
D_1_3_5_6	37	34	22	14	26	21	37	19	18	17	15	28	13	31	11	47	8	2	6	5	12	32	33	35	44	43	38	41	39	46	24	49	1	3	48	4	20	7	10	29	45	42	40	30	16	36	23	25	27	9	
D_1_3_5_6	38	32	22	6	49	31	21	34	18	17	16	37	14	26	38	41	8	5	4	2	47	12	39	43	44	35	46	30	28	24	11	25	1	3	20	7	13	45	9	42	10	29	27	15	36	19	33	23	48	40	
D_1_3_5_6	39	32	24	22	48	27	30	31	21	33	37	38	41	43	46	47	34	18	49	16	4	7	8	35	6	42	20	44	5	29	11	1	26	25	13	23	2	39	45	3	19	14	36	15	17	9	10	28	12	40	
D_1_3_5_6	40	49	32	44	23	21	30	33	16	48	41	38	8	45	1	9	27	39	37	35	34	42	43	31	46	47	29	24	25	2	4	5	6	7	26	13	12	15	18	19	20	22	36	17	11	40	10	3	28	14	
D_1_3_5_6	41	45	49	48	23	29	30	20	32	33	16	38	40	27	9	7	44	3	1	41	28	42	36	35	43	46	47	39	24	25	2	4	6	12	13	26	15	14	18	19	17	37	34	11	10	8	31	5	21	22	
D_1_3_5_6	42	27	45	36	42	48	23	29	20	30	33	25	40	24	9	43	7	44	3	1	38	35	31	46	28	47	41	39	49	14	21	19	17	15	8	26	12	11	2	4	5	6	10	22	37	16	34	32	18	13	
